section,title,date,page,url,relate_stock,real_title,contents,datetime
기업/종목분석,"서진시스템, ESS 매출 확대···올해도 실적 개선-유진",2024-02-14,5,https://n.news.naver.com/mnews/article/014/0005141793,[],"서진시스템, ESS 매출 확대···올해도 실적 개선-유진","목표주가 2만2000원→ 2만9000원투자의견 ‘매수’ 유지 서진시스템 CI / 사진=뉴시스[파이낸셜뉴스] 유진투자증권은 14일 서진시스템에 대해 에너지저장장치(ESS) 사업 부문 성장에 힘입어 올해 첫 분기부터 실적 개선을 이룰 것으로 판단했다. 이에 목표주가를 기존 2만2000원에서 2만9000원으로 상향했다. 전일 종가 기준 서진시스템의 주가는 2만1450원이다. 투자의견은 ‘매수’를 유지했다. 지난해 4·4분기 서진시스템 매출액은 2580억원, 영업이익은 422억원으로 집계됐다. 전년동기 대비 각각 9.7%, 59.4% 증가한 규모다. 매출액은 역대 분기 최대이고, 영업이익은 시장 기대치(317억원)를 크게 웃돌았다. 박종선 유진투자증권 연구원은 “ESS 장비 및 전기차&배터리 부품 매출이 지난해 같은 기간 대비 각각 81.1%, 98.3% 늘었다”며 “영업이익률은 2022년 4·4분기 11.3%에서 지난해 4·4분기 16.3%로 뛰어 수익성도 개선됐다”고 설명했다. 올해 연결 기준 매출액은 2811억원, 영업이익은 279억원으로 추정됐다. 전년동기 대비 각각 42.1%, 220.1% 불어난 수치다. 박 연구원은 “글로벌 기업인 플루언스, 포윈 등에 ESS 부품이 본격 공급되고, 전기차 부품도 국내 주요 배터리 제조업체에 공급이 예상되기 때문”이라고 짚었다.",2024-02-14 8:34
기업/종목분석,"신한투자 ""CJ제일제당, 실적부진 이미 주가 반영…최선호주""",2024-02-14,5,https://n.news.naver.com/mnews/article/001/0014503486,['CJ제일제당'],"신한투자 ""CJ제일제당, 실적부진 이미 주가 반영…최선호주""","CJ제일제당[CJ제일제당 제공. 재판매 및 DB금지] (서울=연합뉴스) 조민정 기자 = 신한투자증권은 14일 CJ제일제당이 증익 사이클의 초입에 있는 것으로 본다고 평가했다. CJ제일제당은 전날 작년 4분기 연결기준 매출이 7조2천900억원으로 전년 대비 3.7% 감소했으나 영업이익은 2천983억원으로 24.0% 증가했다고 밝혔다. 조상훈 연구원은 ""식품과 바이오 등 핵심 사업은 양호했다""며 ""식품의 경우 매출은 2% 감소했지만 원가 부담 완화와 비용 효율화 노력으로 영업이익은 87% 증가했다""고 분석했다. 조 연구원은 ""2022년 말부터 시작된 국내 가공식품의 판매량 역성장 추세가 작년 2분기까지 이어지다가 3분기부터는 '플러스'로 전환했다""며 ""CJ제일제당은 외식 수요를 내식으로 전환시킬 수 있는 제품을 출시하는 등 신규 카테고리 진출을 통해 판매량 회복 추세를 이어갈 계획""이라고 했다. 연일 신고가를 기록하던 원당 가격이 최근 안정세에 접어들었다는 점도 호재다. 바이오 부문에 대해서는 ""시장 상황이 점진적으로 개선되는 가운데 주요 아미노산 가격이 반등하고 있는 점이 고무적""이라고 봤다. 그는 CJ제일제당의 주가에 대해 ""단기적인 실적 부진은 이미 주가에 반영됐다""며 ""증익 사이클의 초입에 있으며, 기존의 긍정적인 투자의견과 업종 내 최선호주(탑픽) 의견을 유지한다""고 밝혔다. chomj@yna.co.kr",2024-02-14 8:33
기업/종목분석,"일본서 잘 나가는 화장품…아이패밀리에스씨, 역대 최고실적 전망-하나",2024-02-14,5,https://n.news.naver.com/mnews/article/008/0004998245,[],"일본서 잘 나가는 화장품…아이패밀리에스씨, 역대 최고실적 전망-하나","하나증권은 아이패밀리에스씨가 지난해 4분기 역대 최고 실적을 냈을 것으로 14일 전망했다. 국내, 일본에서 기대 이상의 수요가 이어지고 중국·미주·동남아 등 다른 지역으로의 수요가 확산한 영향이다. 투자의견 '매수' 유지하고, 목표가는 3만5000원에서 4만원으로 올렸다.아이패밀리에스씨의 지난해 4분기 예상 매출액은 전년동기 대비 100% 늘어난 403억원, 영업이익은 275% 성장한 73억원이다. 컨센서스인 394억원과 69억원을 각각 상회할 것으로 전망된다.박은정 하나증권 연구원은 ""지난해 연간 분기 최대 매출을 경신하며 4분기는 처음으로 매출 400억원을 넘어설 것으로 예상한다""며 ""뿐만 아니라 연간 매출 1000억원을 가뿐히 넘어섰다""고 말했다. 그러면서 ""연중 국내와 일본에서 기대를 넘어서는 수요가 나타났고, 4분기부터 중국, 동남아, 미주 등 다수의 지역으로 수요가 확산하고 있다""며 ""외형 성장에 기인해 화장품 이익률 또한 레벨업이 기대된다""고 밝혔다. 하나증권이 예상한 아이패밀리에스씨의 올해 매출액은 전년대비 18% 늘어난 1700억원, 영업이익은 39% 증가한 328억원이다. 국내와 해외 각각 15%, 21% 성장을 가정한 결과다. 박 연구원은 "" 국내는 동사의 기획력(신제품+콜라보 등), H&B 수요 증가(관광객 증가)로 볼륨 확대를 예상하며, 해외는 일본 신규 채널 확대와 동남아·중국·미주 등에서의 인지도 확대(숏폼 컨텐츠 확산 등)로 안정적으로 두자릿수 외형 성장을 보일 것""이라고 했다.",2024-02-14 8:32
기업/종목분석,"진영, 지난해 매출 310억원…“신사업으로 올해 실적 성장”",2024-02-14,5,https://n.news.naver.com/mnews/article/277/0005379402,[],"진영, 지난해 매출 310억원…“신사업으로 올해 실적 성장”","진영은 매출액 또는 손익구조 30% 이상 변동 공시를 통해 지난해 310억원의 매출액을 기록했다고 14일 밝혔다. 지난해 건설경기 침체에 따라 해외 매출이 감소한 탓이다.건설경기 악화와 더불어 신사업 관련 비용이 증가한 가운데, 빅배스(big bath)를 단행해 영업손실과 당기순손실은 각각 23억원, 18억원을 기록하며 적자로 전환했다. 반도체, 이차전지 등 고부가가치 산업용 필름 개발로 투자 비용이 증가했지만 올해 관련 성과를 낼 전망이다. 이미 빅배스를 통해 이익 펀더멘탈이 강화됐기 때문에 올해 실적 전망은 긍정적이다. 지난해 말부터 본격 추진한 열분해유 신사업의 실적 개선기여도 기대된다.진영은 반도체 및 이차전지, 차량 경량화 소재 개발을 통해 산업용 필름 시장으로 포트폴리오를 확대해 나가고 있다. 가장 상용화가 임박한 제품은 반도체 대전방지필름과 이차전지에 적용 가능한 방염필름이다.지난해 11월 폐플라스틱 열분해유 생산기업 한국에코에너지 지분을 인수하면서 신사업에도 진출했다. 한국에코에너지는 지난달 국내 대표 정유기업 ‘H사’와 영천공장에서 생산하는 열분해유 전량을 공급하는 계약을 체결한 바 있다. 한국에코에너지는 H사와의 협력을 이어나가 추가 사업협력을 진행해 열분해유 관련 매출을 극대화할 방침이다.진영 관계자는 “올해부터 자회사인 한국에코에너지의 실적이 발생하고 반도체 등 산업용 필름 공급이 개시될 예정으로 지난해 빅베스에 따라 올해 실적 개선 효과가 극대화될 것”이라며 “신사업과 신성장동력에 의해 건설경기 의존도 감소를 위한 사업 포트폴리오 다변화 노력이 실적에 반영될 전망”이라고 말했다.그는 이어 “주요 해외 시장인 중국의 경우에도 최근 반등 추세에 진입한 상황으로 주력 제품인 ASA 소재의 단가 인하를 통해 매출을 확대할 계획”이라며 “이와 함께 튀르키예 및 태국 시장에 신규 진출해 작년 대비 본원 사업 실적이 개선될 것”이라고 강조했다.",2024-02-14 8:38
기업/종목분석,"SK네트웍스, 주주환원 정책 강화에도 투자의견 '중립'-삼성",2024-02-14,5,https://n.news.naver.com/mnews/article/008/0004998243,"['SK', '삼성증권']","SK네트웍스, 주주환원 정책 강화에도 투자의견 '중립'-삼성","SK네트웍스 전경 /사진=SK네트웍스삼성증권이 SK네트웍스의 목표주가를 당초보다 6% 상향한 7500원으로 제시했으나 투자의견은 '중립'으로 하향했다. 지난해 4분기 영업이익은 컨센서스(시장 전망치 평균)를 충족했고, 주주환원 정책을 강화한 점도 긍정적이지만 최근 주가 급등으로 상승 여력이 부족하다는 이유에서다.백재승 삼성증권 연구원은 ""지난해 4분기 연결 기준 매출액은 전 분기 대비 5.4% 증가한 2조4000억원, 영업이익은 7.9% 감소한 505억원으로 영업이익은 컨센서스에 부합했다""며 ""분기 영업이익 500억원대 안착과 최근 적자 사업부인 SK매직 가전사업의 매각 단행 등을 감안하면 올해에도 영업이익 자체의 흐름이 지난해와 비교해 흔들릴 가능성은 크지 않아 보인다""고 말했다.그러면서 ""올해 과제를 꼽자면 렌터카 사업 실적의 꾸준한 관리, 렌탈사업 중심으로 재정비된 SK매직 수익성 향상, 투자와 주주환원·재무구조 개선 간 균형점 찾기가 될 것""이라며 ""회사가 DPS(주당배당금)을 120원에서 200원으로 올렸고, 자사주 6.2%를 소각(잔여 자사주 8.5%)하는 등 약속했던 주주환원 정책 강화를 시행한 것은 긍정적""이라고 했다.이에 백 연구원은 ""이를 토대로 목표주가를 기존 대비 6% 상향한 7500원을 제시하나, 최근 주가 급등으로 상승 여력이 부족함을 감안해 투자의견은 중립으로 하향한다""고 했다.그는 ""최근 비벡 라나디베 보우캐피탈 회장과 MOU(양해각서)를 체결하고 미국 투자 자시회 하이코캐피탈과 보우캐피탈의 공동 펀드 조성 등을 통해 AI(인공지능) 중심 사업형 투자회사로 거듭나겠다는 계획을 밝혔다""며 ""회사는 지난해 3월 AI 디바이스 기업 휴메인 지분 2.6%를 2200만 달러에, 10월엔 데이터 관리기업 엔코아 지분 88%를 951억원에, 올해 1월엔 AI 솔루션 스타트업 업스테이지 지분 일부를 250억원에 인수했다""고 설명했다.이어 ""회사의 이러한 움직임은 AI 중심 사업형 투자회사로 변신하기 위한 노력이지만 스타트업 투자에 있어서 역량 확인, AI 기술과 기존 사업 간 접목 방법, 기존 사업 엑시트를 통한 순부채 감소·투자 집중 여부 등 전략적 목표를 달성하기 위한 구체적 경로가 충분히 제시될 필요가 있다""며 ""최근 주가 상승 이상의 기업가치를 정당화할 필요가 있을 것""이라고 지적했다.",2024-02-14 8:30
기업/종목분석,"[클릭 e종목]""넥슨, 던파모바일 中출시 긍정적…목표가 3345엔""",2024-02-14,5,https://n.news.naver.com/mnews/article/277/0005379380,['NH투자증권'],"[클릭 e종목]""넥슨, 던파모바일 中출시 긍정적…목표가 3345엔""","""주주환원도 적극적""NH투자증권은 14일 도쿄증권거래소에서 거래되는 NEXON(넥슨)에 대해 ""부진한 게임 업황에도 지난해 양호한 성장세를 기록했다. 올해 오랫동안 기다린 던전앤파이터모바일의 중국 출시와 함께 다수의 신작 출시가 기대된다""고 말했다. 시장 전망에 따른 넥슨의 목표주가는 3345엔이며, 전날 종가는 2552엔이다. 넥슨의 던전앤파이터모바일이날 안재민 NH투자증권 연구원은 ""넥슨의 지난해 매출액은 4233억엔으로 전년 대비 19.7% 늘고, 영업이익은 1347억엔으로 29.9% 성장했다. 넥슨은 국내 게임사 중 장르, 플랫폼, 지역 다변화가 가장 잘 된 회사""라며 이같이 밝혔다. 넥슨 매출의 지역 비중은 한국 60.3%, 중국 23.7%, 북미·유럽 6.5%, 일본 2.8%다.중국을 비롯한 글로벌 시장에 신작을 내놓는 등 올해 실적도 긍정적이다. 안 연구원은 ""최근 중국 판호를 받은 던전앤파이터모바일은 던전앤파이터가 중국 내 대형 PC 프랜차이즈 게임인 점 등을 고려할 때 중국 내 성공 가능성이 높다. 이에 따른 실적 성장과 주가 상승도 기대된다""고 기대했다. 넥슨은 이외에도 퍼스트디센던트, 마비노기모바일, 퍼스트 버서커(카잔) 등을 올해 신작으로 준비 중이다. 주주환원에도 적극적이다. 지난해 11월 300억엔의 자사주를 매입했고, 올해부터 3년간 1000억엔의 자사주 매입을 발표했다.다만 지난해 4분기 실적은 부진했다. 매출액은 846억엔을 기록했고, 영업이익은 45억5000만엔으로 전년과 비교해 58.6% 감소했다. 안 연구원은 ""메이플스토리의 확률형 아이템 이슈와 던전앤파이터의 운영미숙 논란으로 PC게임 매출이 부진했다. 신규 게임 더파이널스 출시에 따른 마케팅 비용도 늘었다""며 ""또한 메이플스토리의 아이템 확률 조작 논란에 따른 과징금(116억원)이 일회성으로 반영돼 실적이 기대치를 밑돌았다""고 말했다. 영업외손익에선 영화제작사 AGBO 투자에 대한 손상차손(보유한 자산의 가치가 장부가격보다 떨어졌을 때, 회계에 손실과 비용으로 반영하는 것)이 반영돼 당기순이익 -419억엔(적자전환)을 기록했다.",2024-02-14 8:25
기업/종목분석,"넥슨게임즈, 목표주가 2만→1.6만..투자의견 매수→중립-삼성",2024-02-14,5,https://n.news.naver.com/mnews/article/014/0005141786,['삼성증권'],"넥슨게임즈, 목표주가 2만→1.6만..투자의견 매수→중립-삼성","박용현 넥슨게임즈 대표. 사진=넥슨게임즈 [파이낸셜뉴스] 삼성증권은 14일 넥슨게임즈의 목표주가를 2만원에서 1만6000원으로 낮췄다. 투자의견은 매수에서 중립으로 낮췄다. 13일 종가는 1만4780원이다. 유승민 연구원은 ""2024년 영업이익은 컨센서스 481억원에 못 미치는 226억원에 그칠 전망""이라며 ""낮아진 주가 상승 여력을 반영해 투자의견을 낮췄다""고 말했다. #넥슨게임즈 #박용현",2024-02-14 8:20
기업/종목분석,"""넥슨게임즈, 실적 개선은 내년부터…투자의견 '중립'""-삼성",2024-02-14,5,https://n.news.naver.com/mnews/article/015/0004948035,['삼성증권'],"""넥슨게임즈, 실적 개선은 내년부터…투자의견 '중립'""-삼성","목표가 2만원→1만6000원""인건비 부담에 실적 악화 전망"" 넥슨게임즈가 개발한 서브컬처 게임 '블루 아카이브'. / 사진=넥슨 제공삼성증권은 14일 넥슨게임즈에 대한 투자의견을 '매수'에서 '중립'으로 조정했다. 목표주가도 2만원에서 1만6000원으로 낮췄다. '베일드 엑스퍼트' 조기 종료, 인건비 증가로 올해 실적이 부진할 것이란 전망에서다. 신작 출시가 예정된 내년부터 실적이 반등할 것으로 봤다.이 증권사 오동환 연구원은 ""넥슨게임즈는 개발 인력을 지속해서 채용하고 있어 인건비 부담이 늘어날 것""이라며 ""베일드 엑스퍼트 서비스를 종료한 점도 고려해 올해 영업이익 예상치를 기존 656억원에서 226억원으로 65.5% 하향 조정했다""고 밝혔다.넥슨게임즈는 지난해 12월 슈팅 게임 베일드 엑스퍼트 서비스를 종료했다. 출시 7개월 만이다. 베일드 엑스퍼트는 넥슨게임즈가 개발한 PC 슈팅 게임으로, 얼리엑세스 단계부터 부진한 성과를 보였다.작년 4분기 실적도 부진했다. 넥슨게임즈는 4분기 104억원의 영업손실을 기록하며 적자 전환했다. 비수기에 진입한 '블루아카이브' 매출이 전 분기 대비 34% 줄었다. 전사 매출도 27% 감소했다. 매출 감소, 인건비 및 일회성 비용 증가로 저조한 실적을 거뒀다. 다만 블루아카이브 지식재산권(IP) 수명은 길어질 것으로 보인다. 일본에서 애니메이션 방영이 예정돼있어 신규 유저 유입이 예상되기 때문이다.신작 효과는 내년부터 나타날 것으로 전망된다. 오 연구원은 ""올해 'HIT 2'(일본), '퍼스트 디센던트' 출시가 예정됐지만 인건비가 증가했기 때문에 전사 이익은 많이 늘어나지 않을 것""이라며 ""내년 출시될 액션 역할수행게임(RPG) '프로젝트 DW', 모바일 다중접속역할수행게임(MMORPG) '프로젝트 DX'가 출시되면 이익이 본격적으로 증가할 것""이라고 설명했다. 프로젝트 DW와 프로젝트 DX는 각각 던전앤파이터, 듀랑고 IP에 기반한 게임이다.",2024-02-14 8:17
기업/종목분석,"롯데쇼핑, 올해도 두 자릿수 영업익 성장 전망…목표가 11만-KB",2024-02-14,5,https://n.news.naver.com/mnews/article/008/0004998240,['이마트'],"롯데쇼핑, 올해도 두 자릿수 영업익 성장 전망…목표가 11만-KB","서울 중구 소공동 롯데백화점 본점. /사진제공=롯데쇼핑KB증권이 롯데쇼핑에 대해 투자의견 '매수'를 유지하고 목표주가를 기존 10만원에서 11만원으로 10% 상향 조정했다. 2021년을 저점으로 롯데쇼핑의 실적 가시성이 회복되고 있는 만큼 올해에도 두 자릿수 영업이익 성장이 이어질 전망이라는 분석이다.14일 박신애 KB증권 연구원은 ""올해 총매출액은 20조9885억원(전년 동기 대비 +3%), 영업이익 5896억원(+16%)으로 전망된다""라며 ""롯데쇼핑은 그로서리(할인점/슈퍼), 해외 사업, 자회사(홈쇼핑/컬쳐웍스)의 수익성이 의미 있게 개선되며 전사 이익 성장에 기여하는 그림을 계획하고 있다""라고 밝혔다.이어 ""올해 백화점은 기존점 매출은 3% 성장하는 데 그칠 전망이나 인건비/감가상각비 절감, 수도광열비 상승률 둔화 등을 통해 영업이익은 4% 증가할 것""이라며 ""할인점과 슈퍼의 합산 영업이익은 19% 증가할 것으로 기대된다""라고 설명했다. 또 ""홈쇼핑은 지난해 6개월간 새벽 방송 정지로 인한 낮은 기저에 기반해 영업이익이 167억원 증가할 것""이라고 덧붙였다.그러면서 ""지난해 4분기 연결 총매출은 5조2605억원(-3%), 순매출은 3조6329억원(-4%), 영업이익은 2024억원(+117%)을 기록했다""라며 ""매출은 시장 기대치를 3% 하회, 영업이익은 16% 상회했다. 백화점과 하이마트 영업이익이 전년 동기 대비 크게 개선되며 전사 이익 성장을 견인했다""고 했다.",2024-02-14 8:16
기업/종목분석,"에스티큐브, 소세포폐암 임상 개시…""치료영역 개척""",2024-02-14,5,https://n.news.naver.com/mnews/article/277/0005379392,[],"에스티큐브, 소세포폐암 임상 개시…""치료영역 개척""","면역항암제 개발기업 에스티큐브가 세계 최초의 치료 기전을 가진 항 BTN1A1 면역관문억제제 ‘넬마스토바트(hSTC810)’의 소세포폐암 임상을 본격 개시했다. 마땅한 치료제가 없는 소세포폐암의 2차 이상 치료제로서 임상 절차에 빠르게 돌입하겠다는 목표다.14일 에스티큐브는 혁신신약 넬마스토바트의 소세포폐암 임상 1b/2상 첫 환자 투약을 시작했다고 밝혔다.소세포폐암은 암 사망률 1위인 폐암 중에서도 예후가 좋지 않은 암으로 알려졌다. 진행 속도가 빠르고 악성도가 강해 소세포폐암 환자의 70% 이상은 종양이 반대편 폐 등으로 전이된 ‘확장기 소세포폐암’으로 진단된다. 확장기 소세포폐암 환자들의 5년 생존율은 5% 미만에 불과하다.문제는 소세포폐암 1차, 2차 표준치료제의 치료 효능이 저조하고 옵션이 제한적이라는 데 있다. 1차 표준치료제로는 면역관문억제제인 티센트릭(아테졸리주맙) 또는 임핀지(더발루맙)를 포함한 백금 기반 항암화학요법이 주로 사용되는데, 1차 치료만으로 완치된 사례는 극히 드물다. 질병의 진행이 계속됨에 따라 대부분의 환자가 2차 치료를 받고 있지만, 2차 치료제의 효능 역시 저조한 상황이다.에스티큐브 관계자는 “소세포폐암은 1차 치료에서의 실패율이 높고 2차 치료제 대부분의 유효성이 저조해 새로운 2차, 3차 치료제에 대한 미충족수요가 매우 높은 질병”이라며 “1차 표준치료제로 활용되는 항 PD-L1 기반 티센트릭 병용요법의 경우에도 환자들의 전체생존기간(OS)이 대조군 대비 2개월밖에 개선되지 않아 2차 치료가 필수적”이라고 설명했다.이어 “이번 임상의 핵심은 BTN1A1이 기존 PD-L1 단백질과 배타적으로 발현되기 때문에 새로운 치료 전략을 제시할 수 있고, 특히 재발과 전이에 관여하는 휴면암세포에서 발현율이 높기 때문에 소세포폐암 치료에서 우수한 결과가 기대된다는 점에 있다”고 말했다.에스티큐브는 임상 1b/2상을 통해 기존 표준치료에서 효과를 보지 못한 재발성 또는 불응성 확장기 소세포폐암 환자들을 대상으로 파클리탁셀과 넬마스토바트 병용요법의 유효성과 안전성을 평가한다.1b상에서는 최대 12명의 환자를 대상으로 파클리탁셀 병용요법의 용량제한독성(DLT) 발생률을 확인한다. 이어 최대 118명을 대상으로 한 2상에서는 12주 시점의 객관적반응률(ORR)과 24주 시점의 무진행생존기간(PFS)을 평가할 계획이다.이 관계자는 “기존 항 PD-L1 면역항암요법과 배타적으로 발현되는 넬마스토바트의 독보적 작용 기전에 근거해, 파클리탁셀과 넬마스토바트 병용요법은 기존 표준 치료에 실패한 소세포폐암 환자들에 있어 높은 반응률을 보일 것으로 예상된다”며 “확장기 소세포폐암 치료에 새로운 희망을 제시할 것”이라고 말했다.",2024-02-14 8:31
기업/종목분석,"[클릭 e종목]""슈프리마, 네옴시티향 매출 확대…올해 호실적 기대""",2024-02-14,5,https://n.news.naver.com/mnews/article/277/0005379389,['NH투자증권'],"[클릭 e종목]""슈프리마, 네옴시티향 매출 확대…올해 호실적 기대""","NH투자증권은 슈프리마에 대해 스마트시티 사업 네옴시티향 매출이 늘어날 것이라고 14일 분석했다. 투자의견과 목표주가는 제시하지 않았다.슈프리마는 지난해 4분기 매출액 302억원 영업이익 87억원을 기록했다. 전년 동기 대비 각각 18.4%, 39.1% 증가다. 백준기 NH투자증권 연구원은 ""4분기 성수기 효과와 동시에 상반기 매출 이연분이 반영됐다""며 "" 2024년 상반기에도 기저효과와 더불어 실적 기대감이 주가에 반영될 것으로 판단한다""고 말했다.NH투자증권은 슈프리마가 올해 매출액 1102억원, 영업이익 204억원을 기록할 것으로 내다봤다. 전년 대비 각각 16.5%, 22.4% 증가다. 그는 ""지난해 하반기부터 시작된 가파른 이익 성장세 지속이 예상된다""며 ""고마진의 스마트폰 지문인식 솔루션은 고객사와의 재계약으로 올해 2분기부터 이익 기여 높아질 전망""이라고 강조했다.그는 ""향후 데이터 기반 매출 확대 전망된다""며 ""글로벌 최대 스마트시티 사업인 네옴시티향 매출이 늘어나면서 관련 수주 레퍼런스 확보 중인 현 상황을 긍정적으로 판단한다""고 설명했다.이와 함께 인공지능(AI) 탑재 매출액도 증가할 것으로 기대했다. 그는 ""온디바이스 기반 AI 솔루션은 클라우드가 아닌 디바이스 내부의 별도 코어를 활용해 보안 레벨이 높다""며 ""자회사 슈프리마AI는 영상 분석을 활용해 로봇, 엘리베이터, CCTV 등으로 올해 수주 레퍼런스 추가할 것으로 예상한다""고 말했다.",2024-02-14 8:29
기업/종목분석,"[클릭 e종목]""SK네트웍스, '매수->보유' 주가 급등으로 상승여력 부족""",2024-02-14,5,https://n.news.naver.com/mnews/article/277/0005379383,"['SK', '삼성증권']","[클릭 e종목]""SK네트웍스, '매수->보유' 주가 급등으로 상승여력 부족""","삼성증권은 14일 SK네트웍스에 대해 가파른 주가 상승에 대한 전략의 구체화와 정당화가 필요하다고 강조했다. 목표주가는 기존대비 6% 상향한 7500원으로 제시했지만, 최근 주가 급등으로 인해 상승 여력이 부족함을 감안해 투자의견은 매수에서 보유(Hold)로 하향했다.최근 SK네트웍스는 인공지능, 로보틱스 중심 사업형 투자회사로의 진화를 위한 기업 인수 및 협업 강화 노력, 저PBR(주가순자산비율) 및 지난해 주주환원 강화 전략 등이 부각되며 주가가 급등했다.백재승 삼성증권 연구원은 ""DPS(주당배당금) 증가 및 자사주 소각 등 주주환원 강화는 긍정적이나, 기업가치 추가 제고를 위해서는 실적으로 증명될 회사 아이덴티티 확립 및 자본 활용 전략 제시 등의 과제 선결이 필요하다""고 말했다.SK네트웍스의 4분기 연결기준 매출은 전분기 대비 5.4% 증가한 2조4000억원, 영업이익은 7.9% 감소한 505억원으로, 영업이익은 컨센서스에 부합했다.SK매직 가전사업부가 중단사업으로 분류되며 약 400억원의 손실이 반영돼 순손익은 적자 전환했다. 2023년 분기 영업이익 500억원대 안착과 최근 적자사업부인 SK매직 가전사업의 매각 단행 등을 감안하면 2024년에도 영업이익 자체의 흐름이 2023년과 비교해 흔들릴 가능성은 크지 않다고 분석했다.최근 보우캐피탈과 양해각서(MOU)를 체결하는 한편, 미국 투자 자회사 하이코캐피탈과 보우캐피탈의 공동 펀드 조성 등을 통해 인공지능 중심 사업형 투자회사로 거듭나겠다는 계획을 밝혔다. 이를 위해 회사는 지난해 3월 인공지능 디바이스 기업 휴메인 지분 2.6%를 2200만달러에, 10월 데이터 관리기업 엔코아 지분 88%를 951억원에, 올해 1월 AI솔루션 스타트업 업스테이지 지분 일부를 250억원에 인수했다.이런 회사의 움직임은 분명 AI중심 사업형 투자회사로의 변신을 위한 노력이지만 스타트업 투자에 있어서의 역량 확인, AI 기술과 기존 사업 간 접목 방법, 기존 사업의 엑시트를 통한 순부채 감소 및 투자 집중 여부 등 전략적 목표를 달성하기 위한 구체적 경로가 좀 더 충분히 제시될 필요가 있다고 분석했다. 특히 지난해 3분기까지 분기 영업이익의 상승에도 불구하고 높은 순부채와 고금리로 인한 이자비용 증가가 순이익 급감으로 나타난 상황이다. 백 연구원은 ""실적으로 뒷받침돼야 할 회사 아이덴티티 확립과 이를 위한 자본 활용 전략의 구체화를 통해 최근 주가 상승 이상의 기업가치를 정당화할 필요가 있다""고 말했다.",2024-02-14 8:26
기업/종목분석,"[클릭 e종목]""팬오션, 벌크해운 시황 개선…턴어라운드 전망""",2024-02-14,5,https://n.news.naver.com/mnews/article/277/0005379372,['HMM'],"[클릭 e종목]""팬오션, 벌크해운 시황 개선…턴어라운드 전망""","한국투자증권은 팬오션에 대해 올해 벌크해운 시황 회복으로 실적 개선이 예상된다고 14일 전망했다. 투자의견 '매수'와 목표주가 6700원을 유지했다.팬오션은 지난해 4분기 매출액 1조원, 영업이익 687억원을 기록했다. 전년 동기 대비 각각 8%, 14% 감소했다. 영업이익은 시장기대치를 34% 밑돌았다.최고운 한국투자증권 연구원은 ""발틱운임지수(BDI) 상승에도 건화물선 이익이 전분기 대비 감소했다""며 ""팬오션은 지난해 4분기 시황을 보수적으로 보고 선대 규모를 줄였으며 스팟용선 부문의 손익은 전분기 대비 악화된 것으로 추정한다""고 설명했다.한편 최 연구원은 BDI가 이미 기대 이상으로 반등했다고 평가했다. ""2월 BDI는 1500포인트 수준이며 이는 중국 춘절 연휴 영향으로 연중 가장 안 좋은 비수기임에도 작년 연평균을 상회하는 수치""라며 ""중국 부동산 경기가 회복됨에 따라 올해 벌크해운 시황이 개선될 전망으로 팬오션 영업이익 역시 턴어라운드할 것""이라고 말했다.이어 그는 ""HMM 인수를 위한 유상증자 부담은 사라졌지만 이 과정에서 이탈했던 투자 수급이 아직 완전히 돌아오지 않은 모습""이라며 ""춘절 이후 BDI가 반등하기 시작하면 투자심리 역시 회복되며 저평가 매력과 주주환원 기대감이 부각될 것으로 예상한다""고 덧붙였다.",2024-02-14 8:18
기업/종목분석,"[클릭 e종목]“원텍, 올해 해외 매출 고성장 관심”",2024-02-14,5,https://n.news.naver.com/mnews/article/277/0005379371,[],"[클릭 e종목]“원텍, 올해 해외 매출 고성장 관심”","이베스트투자증권은 14일 원텍에 대해 해외 매출 고성장 가시성이 높을 것이라고 분석했다.조은애 이베스트투자증권 연구원은 이날 보고서에서 “원텍은 지난해 전년 대비 각각 45%, 72% 증가한 매출액 1184억원, 영업이익 460억원을 기록했다”며 “올리지오와 팁 매출액이 고성장하면서 영업레버리지 효과가 크게 나타났다”고 설명했다.그는 올해 원텍의 해외 매출 고성장에 대한 관심이 높아지고 있다고 분석했다. 올해 예상 매출액과 영업이익은 각각 1574억원, 635억원으로 전년 대비 각각 33%, 38% 증가할 것으로 예상된다.그는 “올리지오 장비 해외 누적 판매대수 대비 팁 판매량이 국내 대비 빠르게 증가 중이기 때문에 올해 예상 해외 누적 장비 판매대수를 감안하면 향후 몇 년간 올리지오 장비와 소모품 매출 성장의 가시성은 높다”고 전망했다.그는 “원텍의 주가 수준은 비교기업보다 저평가 돼 있다”며 “주요 이익 성장의 변수인 팁 판매량의 반등이 확인됐고 올해는 태국, 대만, 말레이시아, 일본 및 추가적인 성장을 위한 해외 진출(브라질 올리지오, 중국 라비앙 등)이 진행 중이기 때문에 해외 사업 성과를 숫자로 확인하면서 주가는 주가수익비율(PER) 밴드 하단에서 반등 가능할 것”으로 예상했다.",2024-02-14 8:16
